Date,Price
6/24/2014,3.1
6/25/2014,3.2
6/26/2014,3.06
6/29/2014,2.89
6/30/2014,2.61
7/1/2014,2.5
7/2/2014,2.87
7/3/2014,3.02
7/6/2014,3.4
7/7/2014,3.34
7/8/2014,3.22
7/9/2014,3.16
7/10/2014,3.24
7/13/2014,3.22
7/14/2014,3.26
7/15/2014,3.45
7/16/2014,3.64
7/17/2014,3.6
7/20/2014,3.28
7/21/2014,3.44
7/22/2014,3.37
7/23/2014,3.31
7/24/2014,3.28
7/27/2014,3.38
7/31/2014,3.43
8/3/2014,3.4
8/4/2014,3.42
8/5/2014,3.39
8/6/2014,3.25
8/7/2014,3.27
8/10/2014,3.28
8/11/2014,3.38
8/12/2014,3.35
8/13/2014,3.35
8/14/2014,3.35
8/17/2014,3.3
8/18/2014,3.33
8/19/2014,3.38
8/20/2014,3.36
8/21/2014,3.4
8/24/2014,3.5
8/25/2014,3.53
8/26/2014,3.51
8/27/2014,3.47
8/28/2014,3.4
8/31/2014,3.46
9/1/2014,3.54
9/2/2014,3.62
9/3/2014,3.8
9/4/2014,3.73
9/7/2014,3.65
9/8/2014,3.7
9/9/2014,3.68
9/10/2014,3.5
9/11/2014,3.55
9/14/2014,3.58
9/15/2014,3.6
9/16/2014,3.53
9/17/2014,3.54
9/18/2014,3.63
9/21/2014,3.62
9/22/2014,3.58
9/23/2014,3.57
9/24/2014,3.52
9/25/2014,3.47
9/28/2014,3.38
9/29/2014,3.37
9/30/2014,3.36
10/1/2014,3.31
10/2/2014,3.28
10/7/2014,3.24
10/8/2014,3.08
10/9/2014,3.15
10/12/2014,2.84
10/13/2014,2.89
10/14/2014,2.85
10/15/2014,2.78
10/16/2014,2.65
10/19/2014,2.77
10/20/2014,2.67
10/21/2014,2.72
10/22/2014,2.8
10/23/2014,2.83
10/26/2014,2.93
10/27/2014,2.85
10/28/2014,2.82
10/29/2014,2.8
10/30/2014,2.75
11/2/2014,2.79
11/3/2014,2.8
11/4/2014,2.78
11/5/2014,2.73
11/6/2014,2.73
11/9/2014,2.72
11/10/2014,2.81
11/11/2014,2.86
11/12/2014,2.82
11/13/2014,2.86
11/16/2014,2.83
11/17/2014,2.75
11/18/2014,2.79
11/19/2014,2.72
11/20/2014,2.73
11/23/2014,2.75
11/24/2014,2.8
11/25/2014,2.7
11/26/2014,2.56
11/27/2014,2.62
11/30/2014,2.36
12/1/2014,2.4
12/4/2014,2.35
12/7/2014,2.34
12/8/2014,2.21
12/9/2014,2.1
12/10/2014,2.02
12/11/2014,1.83
12/14/2014,1.65
12/15/2014,1.65
12/16/2014,1.49
12/17/2014,1.44
12/18/2014,1.65
12/21/2014,1.89
12/22/2014,2.08
12/23/2014,2.01
12/24/2014,2.08
12/25/2014,2.09
12/28/2014,2.16
12/29/2014,2.11
12/30/2014,1.97
12/31/2014,2.01
1/4/2015,1.95
1/5/2015,1.84
1/6/2015,1.69
1/7/2015,1.83
1/8/2015,1.94
1/11/2015,2.07
1/12/2015,2.01
1/13/2015,2.07
1/14/2015,2.05
1/15/2015,2.08
1/18/2015,2.1
1/19/2015,2.1
1/20/2015,2.08
1/21/2015,2.06
1/22/2015,2.09
1/25/2015,2.06
1/26/2015,1.95
1/27/2015,1.94
1/28/2015,1.96
1/29/2015,1.9
2/1/2015,2.08
2/2/2015,2.06
2/3/2015,2.11
2/4/2015,2.06
2/5/2015,2.05
2/8/2015,2.04
2/9/2015,2.05
2/10/2015,2.03
2/11/2015,2.02
2/12/2015,2.04
2/15/2015,2.14
2/16/2015,2.03
2/17/2015,2.06
2/18/2015,2.04
2/19/2015,2.03
2/22/2015,1.98
2/23/2015,1.99
2/24/2015,1.97
2/25/2015,1.99
2/26/2015,1.97
3/1/2015,1.97
3/2/2015,1.92
3/3/2015,1.88
3/4/2015,1.85
3/5/2015,1.82
3/8/2015,1.81
3/9/2015,1.82
3/10/2015,1.84
3/11/2015,1.78
3/12/2015,1.8
3/15/2015,1.73
3/16/2015,1.71
3/17/2015,1.65
3/18/2015,1.53
3/19/2015,1.62
3/22/2015,1.56
3/23/2015,1.63
3/24/2015,1.61
3/25/2015,1.55
3/26/2015,1.5
3/29/2015,1.52
3/30/2015,1.52
3/31/2015,1.51
4/1/2015,1.51
4/2/2015,1.59
4/5/2015,1.67
4/6/2015,1.74
4/7/2015,1.82
4/8/2015,1.8
4/9/2015,1.78
4/12/2015,1.8
4/13/2015,1.78
4/14/2015,1.8
4/15/2015,1.91
4/16/2015,2.01
4/19/2015,2
4/20/2015,2.01
4/21/2015,2.09
4/22/2015,2.11
4/23/2015,2.09
4/26/2015,2.17
4/27/2015,2.11
4/28/2015,2.11
4/29/2015,2.2
4/30/2015,2.19
5/3/2015,2.08
5/4/2015,2.06
5/5/2015,2.03
5/6/2015,2.08
5/7/2015,2.03
5/10/2015,2.04
5/11/2015,1.96
5/12/2015,1.95
5/13/2015,2
5/14/2015,2
5/17/2015,1.98
5/18/2015,1.96
5/19/2015,2.03
5/20/2015,2.03
5/21/2015,2.01
5/24/2015,1.94
5/25/2015,1.95
5/26/2015,1.93
5/27/2015,1.88
5/28/2015,1.85
5/31/2015,1.81
6/1/2015,1.82
6/2/2015,1.9
6/3/2015,1.94
6/4/2015,1.91
6/7/2015,1.85
6/8/2015,1.88
6/9/2015,2.03
6/10/2015,2.08
6/11/2015,1.95
6/14/2015,2
6/15/2015,2.01
6/16/2015,1.96
6/17/2015,2
6/18/2015,1.95
6/21/2015,2
6/22/2015,2.02
6/23/2015,2.04
6/24/2015,2.05
6/25/2015,2.07
6/28/2015,1.96
6/29/2015,1.92
6/30/2015,1.98
7/1/2015,1.96
7/2/2015,1.95
7/5/2015,1.93
7/6/2015,1.94
7/7/2015,1.95
7/8/2015,1.89
7/9/2015,1.92
7/12/2015,1.92
7/13/2015,1.95
7/14/2015,1.96
7/15/2015,1.99
7/20/2015,2.03
7/21/2015,2.01
7/22/2015,2
7/23/2015,1.99
7/26/2015,1.97
7/27/2015,1.96
7/28/2015,1.91
7/29/2015,1.93
7/30/2015,1.93
8/2/2015,1.93
8/3/2015,1.93
8/4/2015,1.9
8/5/2015,1.96
8/6/2015,1.91
8/9/2015,1.9
8/10/2015,1.87
8/11/2015,1.87
8/12/2015,1.84
8/13/2015,1.81
8/16/2015,1.78
8/17/2015,1.77
8/18/2015,1.69
8/19/2015,1.72
8/20/2015,1.64
8/23/2015,1.49
8/24/2015,1.55
8/25/2015,1.69
8/26/2015,1.61
8/27/2015,1.68
8/30/2015,1.71
8/31/2015,1.72
9/1/2015,1.65
9/2/2015,1.62
9/3/2015,1.66
9/6/2015,1.64
9/7/2015,1.66
9/8/2015,1.67
9/9/2015,1.72
9/10/2015,1.72
9/13/2015,1.69
9/14/2015,1.67
9/15/2015,1.68
9/16/2015,1.7
9/17/2015,1.67
9/20/2015,1.66
9/21/2015,1.7
9/22/2015,1.68
9/27/2015,1.67
9/28/2015,1.68
9/29/2015,1.67
9/30/2015,1.68
10/1/2015,1.68
10/4/2015,1.68
10/5/2015,1.75
10/6/2015,1.74
10/7/2015,1.75
10/8/2015,1.73
10/11/2015,1.75
10/12/2015,1.77
10/13/2015,1.77
10/14/2015,1.77
10/18/2015,1.76
10/19/2015,1.76
10/20/2015,1.72
10/21/2015,1.65
10/22/2015,1.6
10/25/2015,1.6
10/26/2015,1.56
10/27/2015,1.5
10/28/2015,1.45
10/29/2015,1.43
11/1/2015,1.38
11/2/2015,1.41
11/3/2015,1.42
11/4/2015,1.35
11/5/2015,1.35
11/8/2015,1.28
11/9/2015,1.26
11/10/2015,1.19
11/11/2015,1.22
11/12/2015,1.16
11/15/2015,1.06
11/16/2015,1.09
11/17/2015,1.12
11/18/2015,1.12
11/19/2015,1.16
11/22/2015,1.18
11/23/2015,1.15
11/24/2015,1.13
11/25/2015,1.14
11/26/2015,1.13
11/29/2015,1.11
11/30/2015,1.19
12/6/2015,1.18
12/7/2015,1.13
12/8/2015,1.08
12/9/2015,1.09
12/10/2015,1.09
12/13/2015,1.08
12/14/2015,1.1
12/15/2015,1.08
12/16/2015,1.13
12/17/2015,1.16
12/20/2015,1.13
12/21/2015,1.16
12/22/2015,1.23
12/23/2015,1.22
12/27/2015,1.22
12/28/2015,1.18
12/29/2015,1.21
12/30/2015,1.23
12/31/2015,1.23
1/3/2016,1.21
1/4/2016,1.16
1/5/2016,1.14
1/6/2016,1.15
1/7/2016,1.11
1/10/2016,1.11
1/11/2016,1.12
1/12/2016,1.11
1/13/2016,1.12
1/14/2016,1.06
1/17/2016,1.01
1/18/2016,1.01
1/19/2016,1.06
1/20/2016,1.04
1/21/2016,1.02
1/24/2016,1.11
1/25/2016,1.05
1/26/2016,1.06
1/27/2016,1.07
1/28/2016,1.14
1/31/2016,1.19
2/1/2016,1.19
2/2/2016,1.18
2/3/2016,1.18
2/4/2016,1.19
2/7/2016,1.16
2/8/2016,1.16
2/9/2016,1.14
2/10/2016,1.12
2/11/2016,1.09
2/14/2016,1.1
2/15/2016,1.12
2/16/2016,1.14
2/17/2016,1.13
2/18/2016,1.17
2/21/2016,1.16
2/22/2016,1.22
2/23/2016,1.22
2/24/2016,1.2
2/25/2016,1.21
2/28/2016,1.28
2/29/2016,1.38
3/1/2016,1.42
3/2/2016,1.3
3/3/2016,1.35
3/6/2016,1.4
3/7/2016,1.39
3/8/2016,1.4
3/9/2016,1.38
3/10/2016,1.39
3/13/2016,1.39
3/14/2016,1.38
3/15/2016,1.37
3/16/2016,1.39
3/17/2016,1.37
3/20/2016,1.36
3/21/2016,1.37
3/22/2016,1.37
3/23/2016,1.36
3/24/2016,1.33
3/27/2016,1.31
3/28/2016,1.33
3/29/2016,1.33
3/30/2016,1.37
3/31/2016,1.36
4/3/2016,1.34
4/4/2016,1.38
4/5/2016,1.41
4/6/2016,1.39
4/7/2016,1.4
4/10/2016,1.44
4/11/2016,1.43
4/12/2016,1.45
4/13/2016,1.53
4/14/2016,1.58
4/17/2016,1.55
4/18/2016,1.54
4/19/2016,1.55
4/20/2016,1.52
4/21/2016,1.55
4/24/2016,1.53
4/25/2016,1.53
4/26/2016,1.54
4/27/2016,1.51
4/28/2016,1.53
5/1/2016,1.49
5/2/2016,1.43
5/3/2016,1.31
5/4/2016,1.32
5/8/2016,1.31
5/9/2016,1.3
5/10/2016,1.3
5/11/2016,1.33
5/12/2016,1.31
5/15/2016,1.28
5/16/2016,1.25
5/17/2016,1.27
5/18/2016,1.26
5/19/2016,1.24
5/22/2016,1.21
5/23/2016,1.24
5/24/2016,1.26
5/25/2016,1.28
5/26/2016,1.28
5/29/2016,1.27
5/30/2016,1.27
5/31/2016,1.23
6/1/2016,1.25
6/2/2016,1.23
6/5/2016,1.24
6/6/2016,1.25
6/7/2016,1.27
6/8/2016,1.29
6/9/2016,1.31
6/12/2016,1.29
6/13/2016,1.29
6/14/2016,1.29
6/15/2016,1.28
6/16/2016,1.26
6/19/2016,1.28
6/20/2016,1.27
6/21/2016,1.28
6/22/2016,1.3
6/23/2016,1.29
6/26/2016,1.26
6/27/2016,1.25
6/28/2016,1.24
6/29/2016,1.26
6/30/2016,1.26
7/3/2016,1.28
7/4/2016,1.28
7/10/2016,1.3
7/11/2016,1.32
7/12/2016,1.34
7/13/2016,1.36
7/14/2016,1.36
7/17/2016,1.37
7/18/2016,1.38
7/19/2016,1.38
7/20/2016,1.39
7/21/2016,1.38
7/24/2016,1.35
7/25/2016,1.37
7/26/2016,1.34
7/27/2016,1.33
7/28/2016,1.33
7/31/2016,1.32
8/1/2016,1.35
8/2/2016,1.31
8/3/2016,1.29
8/4/2016,1.32
8/7/2016,1.34
8/8/2016,1.34
8/9/2016,1.34
8/10/2016,1.32
8/11/2016,1.31
8/14/2016,1.32
8/15/2016,1.37
8/16/2016,1.44
8/17/2016,1.4
8/18/2016,1.39
8/21/2016,1.4
8/22/2016,1.36
8/23/2016,1.36
8/24/2016,1.32
8/25/2016,1.32
8/28/2016,1.35
8/29/2016,1.34
8/30/2016,1.35
8/31/2016,1.34
9/1/2016,1.36
9/4/2016,1.38
9/5/2016,1.38
9/6/2016,1.38
9/7/2016,1.34
9/8/2016,1.35
9/15/2016,1.34
9/18/2016,1.33
9/19/2016,1.33
9/20/2016,1.33
9/21/2016,1.32
9/22/2016,1.36
9/25/2016,1.34
9/26/2016,1.34
9/27/2016,1.31
9/28/2016,1.31
9/29/2016,1.31
10/3/2016,1.27
10/4/2016,1.27
10/5/2016,1.25
10/6/2016,1.22
10/9/2016,1.22
10/10/2016,1.21
10/11/2016,1.24
10/12/2016,1.21
10/13/2016,1.23
10/16/2016,1.2
10/17/2016,1.2
10/18/2016,1.22
10/19/2016,1.22
10/20/2016,1.21
10/23/2016,1.19
10/24/2016,1.18
10/25/2016,1.15
10/26/2016,1.14
10/27/2016,1.15
10/30/2016,1.14
10/31/2016,1.15
11/1/2016,1.14
11/2/2016,1.13
11/3/2016,1.15
11/6/2016,1.14
11/7/2016,1.13
11/8/2016,1.15
11/9/2016,1.13
11/10/2016,1.14
11/13/2016,1.12
11/14/2016,1.1
11/15/2016,1.1
11/16/2016,1.09
11/17/2016,1.13
11/20/2016,1.13
11/21/2016,1.13
11/22/2016,1.13
11/23/2016,1.2
11/24/2016,1.17
11/27/2016,1.17
11/28/2016,1.12
11/29/2016,1.16
11/30/2016,1.14
12/4/2016,1.19
12/5/2016,1.19
12/6/2016,1.22
12/7/2016,1.28
12/8/2016,1.3
12/12/2016,1.35
12/13/2016,1.31
12/14/2016,1.28
12/15/2016,1.29
12/18/2016,1.27
12/19/2016,1.27
12/20/2016,1.26
12/21/2016,1.27
12/22/2016,1.26
12/25/2016,1.27
12/26/2016,1.28
12/27/2016,1.26
12/28/2016,1.26
12/29/2016,1.25
1/2/2017,1.27
1/3/2017,1.3
1/4/2017,1.3
1/5/2017,1.32
1/8/2017,1.38
1/9/2017,1.4
1/10/2017,1.4
1/11/2017,1.38
1/12/2017,1.38
1/15/2017,1.36
1/16/2017,1.33
1/17/2017,1.35
1/18/2017,1.37
1/19/2017,1.36
1/22/2017,1.36
1/23/2017,1.36
1/24/2017,1.36
1/25/2017,1.31
1/26/2017,1.32
1/29/2017,1.31
1/30/2017,1.32
1/31/2017,1.29
2/1/2017,1.27
2/2/2017,1.28
2/5/2017,1.28
2/6/2017,1.33
2/7/2017,1.37
2/8/2017,1.37
2/9/2017,1.39
2/12/2017,1.51
2/13/2017,1.48
2/14/2017,1.48
2/15/2017,1.54
2/16/2017,1.55
2/19/2017,1.55
2/20/2017,1.5
2/21/2017,1.42
2/22/2017,1.47
2/23/2017,1.45
2/26/2017,1.43
2/27/2017,1.41
2/28/2017,1.46
3/1/2017,1.41
3/2/2017,1.4
3/5/2017,1.36
3/6/2017,1.36
3/7/2017,1.35
3/8/2017,1.37
3/9/2017,1.35
3/12/2017,1.32
3/13/2017,1.33
3/14/2017,1.29
3/15/2017,1.28
3/16/2017,1.33
3/19/2017,1.32
3/20/2017,1.29
3/21/2017,1.3
3/22/2017,1.27
3/23/2017,1.26
3/26/2017,1.26
3/27/2017,1.25
3/28/2017,1.25
3/29/2017,1.24
3/30/2017,1.25
4/2/2017,1.25
4/3/2017,1.3
4/4/2017,1.31
4/5/2017,1.29
4/6/2017,1.27
4/9/2017,1.26
4/10/2017,1.25
4/11/2017,1.26
4/12/2017,1.25
4/13/2017,1.22
4/16/2017,1.17
4/17/2017,1.17
4/18/2017,1.19
4/19/2017,1.18
4/20/2017,1.18
4/24/2017,1.16
4/25/2017,1.18
4/26/2017,1.18
4/27/2017,1.15
4/30/2017,1.15
5/1/2017,1.16
5/2/2017,1.18
5/3/2017,1.16
5/4/2017,1.18
5/7/2017,1.16
5/8/2017,1.15
5/9/2017,1.17
5/10/2017,1.15
5/11/2017,1.16
5/14/2017,1.14
5/15/2017,1.13
5/16/2017,1.12
5/17/2017,1.14
5/18/2017,1.12
5/21/2017,1.14
5/22/2017,1.12
5/23/2017,1.08
5/24/2017,1.06
5/25/2017,1.07
5/28/2017,1.04
5/29/2017,1.09
5/30/2017,1.11
5/31/2017,1.09
6/1/2017,1.1
6/4/2017,1.09
6/5/2017,1.08
6/6/2017,1.14
6/7/2017,1.17
6/8/2017,1.16
6/11/2017,1.14
6/12/2017,1.17
6/13/2017,1.18
6/14/2017,1.18
6/15/2017,1.18
6/18/2017,1.19
6/19/2017,1.17
6/20/2017,1.17
6/21/2017,1.13
6/22/2017,1.13
6/28/2017,1.14
6/29/2017,1.11
7/2/2017,1.11
7/3/2017,1.12
7/4/2017,1.13
7/5/2017,1.15
7/6/2017,1.16
7/9/2017,1.15
7/10/2017,1.16
7/11/2017,1.15
7/12/2017,1.17
7/13/2017,1.2
7/16/2017,1.22
7/17/2017,1.22
7/18/2017,1.23
7/19/2017,1.22
7/20/2017,1.19
7/23/2017,1.21
7/24/2017,1.18
7/25/2017,1.15
7/26/2017,1.16
7/27/2017,1.16
7/30/2017,1.18
7/31/2017,1.19
8/1/2017,1.21
8/2/2017,1.21
8/3/2017,1.23
8/6/2017,1.22
8/7/2017,1.2
8/8/2017,1.19
8/9/2017,1.18
8/10/2017,1.2
8/13/2017,1.19
8/14/2017,1.17
8/15/2017,1.16
8/16/2017,1.16
8/17/2017,1.17
8/20/2017,1.16
8/21/2017,1.15
8/22/2017,1.16
8/23/2017,1.15
8/24/2017,1.15
8/27/2017,1.14
8/28/2017,1.15
8/29/2017,1.14
8/30/2017,1.13
9/4/2017,1.13
9/5/2017,1.15
9/6/2017,1.14
9/7/2017,1.14
9/10/2017,1.15
9/11/2017,1.15
9/12/2017,1.15
9/13/2017,1.15
9/14/2017,1.14
9/17/2017,1.13
9/18/2017,1.13
9/19/2017,1.15
9/20/2017,1.13
9/24/2017,1.12
9/25/2017,1.11
9/26/2017,1.12
9/27/2017,1.11
9/28/2017,1.11
10/1/2017,1.09
10/2/2017,1.1
10/3/2017,1.11
10/4/2017,1.14
10/5/2017,1.14
10/8/2017,1.14
10/9/2017,1.15
10/10/2017,1.15
10/11/2017,1.16
10/12/2017,1.17
10/15/2017,1.16
10/16/2017,1.17
10/17/2017,1.18
10/18/2017,1.17
10/19/2017,1.18
10/22/2017,1.17
10/23/2017,1.16
10/24/2017,1.16
10/25/2017,1.17
10/26/2017,1.18
10/29/2017,1.17
10/30/2017,1.16
10/31/2017,1.16
11/1/2017,1.16
11/2/2017,1.17
11/5/2017,1.14
11/6/2017,1.14
11/7/2017,1.12
11/8/2017,1.1
11/9/2017,1.1
11/12/2017,1.12
11/13/2017,1.12
11/14/2017,1.13
11/15/2017,1.11
11/16/2017,1.14
11/19/2017,1.14
11/20/2017,1.14
11/21/2017,1.15
11/22/2017,1.16
11/23/2017,1.14
11/26/2017,1.12
11/27/2017,1.11
11/28/2017,1.09
11/29/2017,1.1
12/4/2017,1.12
12/5/2017,1.11
12/6/2017,1.1
12/7/2017,1.11
12/10/2017,1.1
12/11/2017,1.1
12/12/2017,1.12
12/13/2017,1.13
12/14/2017,1.12
12/17/2017,1.11
12/18/2017,1.11
12/19/2017,1.12
12/20/2017,1.12
12/21/2017,1.11
12/24/2017,1.11
12/25/2017,1.11
12/26/2017,1.11
12/27/2017,1.12
12/28/2017,1.12
1/2/2018,1.13
1/3/2018,1.14
1/4/2018,1.15
1/7/2018,1.16
1/8/2018,1.15
1/9/2018,1.16
1/10/2018,1.15
1/11/2018,1.14
1/14/2018,1.15
1/15/2018,1.15
1/16/2018,1.16
1/17/2018,1.15
1/18/2018,1.15
1/21/2018,1.15
1/22/2018,1.14
1/23/2018,1.15
1/24/2018,1.13
1/25/2018,1.13
1/28/2018,1.11
1/29/2018,1.13
1/30/2018,1.12
1/31/2018,1.12
2/1/2018,1.12
2/4/2018,1.12
2/5/2018,1.12
2/6/2018,1.11
2/7/2018,1.09
2/8/2018,1.08
2/11/2018,1.08
2/12/2018,1.08
2/13/2018,1.06
2/14/2018,1.07
2/15/2018,1.07
2/18/2018,1.06
2/19/2018,1.07
2/20/2018,1.07
2/21/2018,1.08
2/22/2018,1.07
2/25/2018,1.07
2/26/2018,1.1
2/27/2018,1.08
2/28/2018,1.09
3/1/2018,1.08
3/4/2018,1.09
3/5/2018,1.08
3/6/2018,1.07
3/7/2018,1.07
3/8/2018,1.07
3/11/2018,1.08
3/12/2018,1.07
3/13/2018,1.07
3/14/2018,1.07
3/15/2018,1.05
3/18/2018,1.06
3/19/2018,1.07
3/20/2018,1.06
3/21/2018,1.05
3/22/2018,1.05
3/25/2018,1.04
3/26/2018,1.05
3/27/2018,1.05
3/28/2018,1.02
3/29/2018,1.04
4/1/2018,1.04
4/2/2018,1.05
4/3/2018,1.03
4/4/2018,1.04
4/5/2018,1.02
4/8/2018,0.99
4/9/2018,0.991
4/10/2018,0.992
4/11/2018,1.02
4/12/2018,0.993
4/15/2018,1.01
4/16/2018,1.02
4/17/2018,1
4/18/2018,0.995
4/19/2018,0.995
4/22/2018,0.992
4/23/2018,0.986
4/24/2018,0.98
4/25/2018,0.946
4/26/2018,0.961
4/29/2018,0.97
4/30/2018,0.98
5/1/2018,0.967
5/2/2018,0.969
5/3/2018,0.97
5/6/2018,0.955
5/7/2018,0.999
5/8/2018,0.955
5/9/2018,0.956
5/10/2018,0.956
5/13/2018,0.97
5/14/2018,1
5/15/2018,0.994
5/16/2018,1.01
5/17/2018,1.02
5/20/2018,1.04
5/21/2018,1.08
5/22/2018,1.07
5/23/2018,1.06
5/24/2018,1.08
5/27/2018,1.06
5/28/2018,1.07
5/29/2018,1.07
5/30/2018,1.08
5/31/2018,1.08
6/3/2018,1.07
6/4/2018,1.08
6/5/2018,1.1
6/6/2018,1.09
6/7/2018,1.09
6/10/2018,1.09
6/11/2018,1.09
6/12/2018,1.09
6/13/2018,1.07
6/14/2018,1.07
6/18/2018,1.04
6/19/2018,1.04
6/20/2018,1.02
6/21/2018,1.02
6/24/2018,1.01
6/25/2018,0.982
6/26/2018,0.962
6/27/2018,0.97
6/28/2018,0.965
7/1/2018,0.979
7/2/2018,0.994
7/3/2018,0.992
7/4/2018,1.01
7/5/2018,0.999
7/8/2018,0.989
7/9/2018,0.985
7/10/2018,0.998
7/11/2018,0.995
7/12/2018,0.98
7/15/2018,0.987
7/16/2018,0.99
7/17/2018,0.99
7/18/2018,0.993
7/19/2018,0.988
7/22/2018,0.982
7/23/2018,0.982
7/24/2018,0.984
7/25/2018,0.975
7/26/2018,0.977
7/29/2018,0.98
7/30/2018,0.973
7/31/2018,0.97
8/1/2018,0.98
8/2/2018,0.975
8/5/2018,0.972
8/6/2018,0.971
8/7/2018,0.979
8/8/2018,0.968
8/9/2018,0.979
8/12/2018,0.961
8/13/2018,0.952
8/14/2018,0.948
8/15/2018,0.95
8/16/2018,0.947
8/19/2018,0.947
8/26/2018,0.948
8/27/2018,0.94
8/28/2018,0.94
8/29/2018,0.937
8/30/2018,0.95
9/2/2018,0.94
9/3/2018,0.938
9/4/2018,0.94
9/5/2018,0.934
9/6/2018,0.942
9/9/2018,0.957
9/10/2018,0.976
9/11/2018,0.978
9/12/2018,0.967
9/16/2018,0.96
9/17/2018,0.934
9/18/2018,0.911
9/19/2018,0.92
9/20/2018,0.917
9/23/2018,0.912
9/24/2018,0.901
9/25/2018,0.903
9/26/2018,0.905
9/27/2018,0.915
9/30/2018,0.916
10/1/2018,0.93
10/2/2018,0.92
10/3/2018,0.917
10/4/2018,0.911
10/7/2018,0.908
10/8/2018,0.897
10/9/2018,0.898
10/10/2018,0.9
10/11/2018,0.89
10/14/2018,0.884
10/15/2018,0.87
10/16/2018,0.867
10/17/2018,0.864
10/18/2018,0.87
10/21/2018,0.857
10/22/2018,0.86
10/23/2018,0.85
10/24/2018,0.868
10/25/2018,0.866
10/28/2018,0.879
10/29/2018,0.87
10/30/2018,0.863
10/31/2018,0.867
11/1/2018,0.89
11/4/2018,0.894
11/5/2018,0.879
11/6/2018,0.917
11/7/2018,0.91
11/8/2018,0.91
11/11/2018,0.899
11/12/2018,0.895
11/13/2018,0.88
11/14/2018,0.88
11/15/2018,0.88
11/19/2018,0.88
11/20/2018,0.88
11/21/2018,0.875
11/22/2018,0.88
11/25/2018,0.873
11/26/2018,0.865
11/27/2018,0.864
11/28/2018,0.85
11/29/2018,0.83
12/4/2018,0.83
12/5/2018,0.806
12/6/2018,0.78
12/9/2018,0.75
12/10/2018,0.725
12/11/2018,0.76
12/12/2018,0.76
12/13/2018,0.797
12/16/2018,0.795
12/17/2018,0.818
12/18/2018,0.79
12/19/2018,0.791
12/20/2018,0.8
12/23/2018,0.805
12/24/2018,0.771
12/25/2018,0.784
12/26/2018,0.789
12/27/2018,0.79
12/30/2018,0.799
12/31/2018,0.796
1/2/2019,0.794
1/3/2019,0.809
1/6/2019,0.806
1/7/2019,0.803
1/8/2019,0.825
1/9/2019,0.838
1/10/2019,0.837
1/13/2019,0.83
1/14/2019,0.83
1/15/2019,0.821
1/16/2019,0.837
1/17/2019,0.83
1/20/2019,0.821
1/21/2019,0.82
1/22/2019,0.815
1/23/2019,0.82
1/24/2019,0.829
1/27/2019,0.825
1/28/2019,0.82
1/29/2019,0.833
1/30/2019,0.82
1/31/2019,0.838
2/3/2019,0.83
2/4/2019,0.831
2/5/2019,0.829
2/6/2019,0.828
2/7/2019,0.811
2/10/2019,0.791
2/11/2019,0.783
2/12/2019,0.77
2/13/2019,0.775
2/14/2019,0.799
2/17/2019,0.81
2/18/2019,0.793
2/19/2019,0.801
2/20/2019,0.826
2/21/2019,0.824
2/24/2019,0.826
2/25/2019,0.815
2/26/2019,0.827
2/27/2019,0.83
2/28/2019,0.839
3/3/2019,0.835
3/4/2019,0.819
3/5/2019,0.817
3/6/2019,0.806
3/7/2019,0.788
3/10/2019,0.775
3/11/2019,0.777
3/12/2019,0.778
3/13/2019,0.789
3/14/2019,0.777
3/17/2019,0.752
3/18/2019,0.766
3/19/2019,0.76
3/20/2019,0.767
3/21/2019,0.755
3/24/2019,0.75
3/25/2019,0.737
3/26/2019,0.738
3/27/2019,0.735
3/28/2019,0.737
3/31/2019,0.722
4/1/2019,0.765
4/2/2019,0.757
4/3/2019,0.76
4/4/2019,0.76
4/7/2019,0.76
4/8/2019,0.769
4/9/2019,0.783
4/10/2019,0.8
4/11/2019,0.782
4/14/2019,0.788
4/15/2019,0.802
4/16/2019,0.795
4/17/2019,0.818
4/18/2019,0.825
4/21/2019,0.83
4/22/2019,0.815
4/23/2019,0.798
4/24/2019,0.795
4/25/2019,0.798
4/28/2019,0.792
4/29/2019,0.771
4/30/2019,0.771
5/1/2019,0.771
5/2/2019,0.782
5/5/2019,0.766
5/6/2019,0.767
5/7/2019,0.75
5/8/2019,0.74
5/9/2019,0.751
5/12/2019,0.721
5/13/2019,0.67
5/14/2019,0.729
5/15/2019,0.695
5/16/2019,0.69
5/19/2019,0.66
5/20/2019,0.655
5/21/2019,0.679
5/22/2019,0.694
5/23/2019,0.692
5/26/2019,0.69
5/27/2019,0.685
5/28/2019,0.7
5/29/2019,0.712
5/30/2019,0.711
6/9/2019,0.72
6/10/2019,0.725
6/11/2019,0.72
6/12/2019,0.718
6/13/2019,0.71
6/16/2019,0.697
6/17/2019,0.703
6/18/2019,0.697
6/19/2019,0.703
6/20/2019,0.717
6/23/2019,0.707
6/24/2019,0.703
6/25/2019,0.705
6/26/2019,0.713
6/27/2019,0.706
6/30/2019,0.71
7/1/2019,0.705
7/2/2019,0.71
7/3/2019,0.71
7/4/2019,0.704
7/7/2019,0.705
7/8/2019,0.707
7/9/2019,0.715
7/10/2019,0.711
7/11/2019,0.712
7/14/2019,0.72
7/15/2019,0.722
7/16/2019,0.725
7/17/2019,0.723
7/18/2019,0.761
7/21/2019,0.75
7/22/2019,0.755
7/23/2019,0.78
7/24/2019,0.839
7/25/2019,0.84
